----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1            [-1, 6, 28, 28]             156
         AvgPool2d-2            [-1, 6, 14, 14]               0
           Sigmoid-3            [-1, 6, 14, 14]               0
            Conv2d-4           [-1, 16, 10, 10]           2,416
         AvgPool2d-5             [-1, 16, 5, 5]               0
           Sigmoid-6             [-1, 16, 5, 5]               0
            Linear-7                  [-1, 120]          48,120
              Tanh-8                  [-1, 120]               0
            Linear-9                   [-1, 84]          10,164
             Tanh-10                   [-1, 84]               0
           Linear-11                   [-1, 10]             850
================================================================
Total params: 61,706
Trainable params: 61,706
Non-trainable params: 0
----------------------------------------------------------------
Input size (MB): 0.00
Forward/backward pass size (MB): 0.08
Params size (MB): 0.24
Estimated Total Size (MB): 0.31
----------------------------------------------------------------
Epoch: 0, Validation Top 1 acc: 6.926751613616943
Epoch: 0, Validation Top 5 acc: 50.28861618041992
Epoch: 0, Validation Set Loss: 2.3059606552124023
Start training epoch 1
Time, 2019-01-01T21:58:45, Epoch: 1, Batch: 10, Training Loss: 2.324077582359314, LR: 0.1
Time, 2019-01-01T21:58:57, Epoch: 1, Batch: 170, Training Loss: 0.45718511044979093, LR: 0.1
Time, 2019-01-01T21:58:58, Epoch: 1, Batch: 180, Training Loss: 0.4871635645627975, LR: 0.1
Time, 2019-01-01T21:58:59, Epoch: 1, Batch: 190, Training Loss: 0.4945403218269348, LR: 0.1
Time, 2019-01-01T21:59:00, Epoch: 1, Batch: 200, Training Loss: 0.4776930004358292, LR: 0.1
Time, 2019-01-01T21:59:00, Epoch: 1, Batch: 210, Training Loss: 0.454089093208313, LR: 0.1
Time, 2019-01-01T21:59:01, Epoch: 1, Batch: 220, Training Loss: 0.38262736797332764, LR: 0.1
Time, 2019-01-01T21:59:02, Epoch: 1, Batch: 230, Training Loss: 0.38790874779224394, LR: 0.1
Time, 2019-01-01T21:59:03, Epoch: 1, Batch: 240, Training Loss: 0.31378981471061707, LR: 0.1
Time, 2019-01-01T21:59:03, Epoch: 1, Batch: 250, Training Loss: 0.3730856001377106, LR: 0.1
Time, 2019-01-01T21:59:04, Epoch: 1, Batch: 260, Training Loss: 0.33388713747262955, LR: 0.1
Time, 2019-01-01T21:59:05, Epoch: 1, Batch: 270, Training Loss: 0.3313697025179863, LR: 0.1
Time, 2019-01-01T21:59:06, Epoch: 1, Batch: 280, Training Loss: 0.29756744056940077, LR: 0.1
Time, 2019-01-01T21:59:06, Epoch: 1, Batch: 290, Training Loss: 0.3664329268038273, LR: 0.1
Time, 2019-01-01T21:59:07, Epoch: 1, Batch: 300, Training Loss: 0.31373020708560945, LR: 0.1
Time, 2019-01-01T21:59:08, Epoch: 1, Batch: 310, Training Loss: 0.32363663166761397, LR: 0.1
Time, 2019-01-01T21:59:08, Epoch: 1, Batch: 320, Training Loss: 0.29645670354366305, LR: 0.1
Time, 2019-01-01T21:59:09, Epoch: 1, Batch: 330, Training Loss: 0.29077292084693906, LR: 0.1
Time, 2019-01-01T21:59:10, Epoch: 1, Batch: 340, Training Loss: 0.24551713168621064, LR: 0.1
Time, 2019-01-01T21:59:11, Epoch: 1, Batch: 350, Training Loss: 0.21981947869062424, LR: 0.1
Time, 2019-01-01T21:59:12, Epoch: 1, Batch: 360, Training Loss: 0.24492970034480094, LR: 0.1
Time, 2019-01-01T21:59:12, Epoch: 1, Batch: 370, Training Loss: 0.2921483889222145, LR: 0.1
Time, 2019-01-01T21:59:13, Epoch: 1, Batch: 380, Training Loss: 0.2986536487936974, LR: 0.1
Time, 2019-01-01T21:59:14, Epoch: 1, Batch: 390, Training Loss: 0.2682990714907646, LR: 0.1
Time, 2019-01-01T21:59:15, Epoch: 1, Batch: 400, Training Loss: 0.28128347992897035, LR: 0.1
Time, 2019-01-01T21:59:16, Epoch: 1, Batch: 410, Training Loss: 0.3059164881706238, LR: 0.1
Time, 2019-01-01T21:59:16, Epoch: 1, Batch: 420, Training Loss: 0.2897427469491959, LR: 0.1
Time, 2019-01-01T21:59:17, Epoch: 1, Batch: 430, Training Loss: 0.24862949624657632, LR: 0.1
Time, 2019-01-01T21:59:18, Epoch: 1, Batch: 440, Training Loss: 0.30784410089254377, LR: 0.1
Time, 2019-01-01T21:59:19, Epoch: 1, Batch: 450, Training Loss: 0.23443858623504638, LR: 0.1
Time, 2019-01-01T21:59:20, Epoch: 1, Batch: 460, Training Loss: 0.24676198735833169, LR: 0.1
Time, 2019-01-01T21:59:20, Epoch: 1, Batch: 470, Training Loss: 0.31614103764295576, LR: 0.1
Time, 2019-01-01T21:59:21, Epoch: 1, Batch: 480, Training Loss: 0.32686776369810105, LR: 0.1
Time, 2019-01-01T21:59:22, Epoch: 1, Batch: 490, Training Loss: 0.3295023262500763, LR: 0.1
Time, 2019-01-01T21:59:23, Epoch: 1, Batch: 500, Training Loss: 0.30727053955197337, LR: 0.1
Time, 2019-01-01T21:59:23, Epoch: 1, Batch: 510, Training Loss: 0.25369604378938676, LR: 0.1
Time, 2019-01-01T21:59:24, Epoch: 1, Batch: 520, Training Loss: 0.2539853759109974, LR: 0.1
Time, 2019-01-01T21:59:25, Epoch: 1, Batch: 530, Training Loss: 0.23732186555862428, LR: 0.1
Time, 2019-01-01T21:59:26, Epoch: 1, Batch: 540, Training Loss: 0.2629176199436188, LR: 0.1
Time, 2019-01-01T21:59:26, Epoch: 1, Batch: 550, Training Loss: 0.215299591422081, LR: 0.1
Time, 2019-01-01T21:59:27, Epoch: 1, Batch: 560, Training Loss: 0.20564327985048295, LR: 0.1
Time, 2019-01-01T21:59:28, Epoch: 1, Batch: 570, Training Loss: 0.24753569960594177, LR: 0.1
Time, 2019-01-01T21:59:29, Epoch: 1, Batch: 580, Training Loss: 0.2948125772178173, LR: 0.1
Time, 2019-01-01T21:59:30, Epoch: 1, Batch: 590, Training Loss: 0.2638204723596573, LR: 0.1
Time, 2019-01-01T21:59:31, Epoch: 1, Batch: 600, Training Loss: 0.18700962290167808, LR: 0.1
Time, 2019-01-01T21:59:32, Epoch: 1, Batch: 610, Training Loss: 0.24276960417628288, LR: 0.1
Time, 2019-01-01T21:59:32, Epoch: 1, Batch: 620, Training Loss: 0.28603409640491007, LR: 0.1
Time, 2019-01-01T21:59:33, Epoch: 1, Batch: 630, Training Loss: 0.27891873121261596, LR: 0.1
Time, 2019-01-01T21:59:34, Epoch: 1, Batch: 640, Training Loss: 0.32711683958768845, LR: 0.1
Time, 2019-01-01T21:59:34, Epoch: 1, Batch: 650, Training Loss: 0.29923486411571504, LR: 0.1
Time, 2019-01-01T21:59:35, Epoch: 1, Batch: 660, Training Loss: 0.29455197900533675, LR: 0.1
Time, 2019-01-01T21:59:35, Epoch: 1, Batch: 670, Training Loss: 0.21942718774080278, LR: 0.1
Time, 2019-01-01T21:59:36, Epoch: 1, Batch: 680, Training Loss: 0.2805111348628998, LR: 0.1
Time, 2019-01-01T21:59:36, Epoch: 1, Batch: 690, Training Loss: 0.25364178866147996, LR: 0.1
Time, 2019-01-01T21:59:37, Epoch: 1, Batch: 700, Training Loss: 0.21904541105031966, LR: 0.1
Time, 2019-01-01T21:59:37, Epoch: 1, Batch: 710, Training Loss: 0.2591405019164085, LR: 0.1
Time, 2019-01-01T21:59:38, Epoch: 1, Batch: 720, Training Loss: 0.1800515502691269, LR: 0.1
Time, 2019-01-01T21:59:39, Epoch: 1, Batch: 730, Training Loss: 0.24550998359918594, LR: 0.1
Time, 2019-01-01T21:59:39, Epoch: 1, Batch: 740, Training Loss: 0.24704635962843896, LR: 0.1
Time, 2019-01-01T21:59:40, Epoch: 1, Batch: 750, Training Loss: 0.18665383905172347, LR: 0.1
Time, 2019-01-01T21:59:41, Epoch: 1, Batch: 760, Training Loss: 0.31882616952061654, LR: 0.1
Time, 2019-01-01T21:59:41, Epoch: 1, Batch: 770, Training Loss: 0.25784505605697633, LR: 0.1
Time, 2019-01-01T21:59:42, Epoch: 1, Batch: 780, Training Loss: 0.34169519543647764, LR: 0.1
Time, 2019-01-01T21:59:42, Epoch: 1, Batch: 790, Training Loss: 0.3166138917207718, LR: 0.1
Time, 2019-01-01T21:59:43, Epoch: 1, Batch: 800, Training Loss: 0.3184425741434097, LR: 0.1
Time, 2019-01-01T21:59:44, Epoch: 1, Batch: 810, Training Loss: 0.304849598556757, LR: 0.1
Time, 2019-01-01T21:59:44, Epoch: 1, Batch: 820, Training Loss: 0.2917677827179432, LR: 0.1
Time, 2019-01-01T21:59:45, Epoch: 1, Batch: 830, Training Loss: 0.26235816776752474, LR: 0.1
Time, 2019-01-01T21:59:45, Epoch: 1, Batch: 840, Training Loss: 0.31391352564096453, LR: 0.1
Time, 2019-01-01T21:59:46, Epoch: 1, Batch: 850, Training Loss: 0.24190227761864663, LR: 0.1
Time, 2019-01-01T21:59:47, Epoch: 1, Batch: 860, Training Loss: 0.30323380678892137, LR: 0.1
Time, 2019-01-01T21:59:47, Epoch: 1, Batch: 870, Training Loss: 0.34055009931325914, LR: 0.1
Time, 2019-01-01T21:59:48, Epoch: 1, Batch: 880, Training Loss: 0.2683772578835487, LR: 0.1
Time, 2019-01-01T21:59:49, Epoch: 1, Batch: 890, Training Loss: 0.2853387862443924, LR: 0.1
Time, 2019-01-01T21:59:50, Epoch: 1, Batch: 900, Training Loss: 0.212654722481966, LR: 0.1
Time, 2019-01-01T21:59:50, Epoch: 1, Batch: 910, Training Loss: 0.15466054379940034, LR: 0.1
Time, 2019-01-01T21:59:51, Epoch: 1, Batch: 920, Training Loss: 0.23061335757374762, LR: 0.1
Time, 2019-01-01T21:59:52, Epoch: 1, Batch: 930, Training Loss: 0.23043027445673941, LR: 0.1
Epoch: 1, Validation Top 1 acc: 94.56608581542969
Epoch: 1, Validation Top 5 acc: 99.8905258178711
Epoch: 1, Validation Set Loss: 0.16770602762699127
Start training epoch 2
Time, 2019-01-01T21:59:57, Epoch: 2, Batch: 10, Training Loss: 0.17642319425940514, LR: 0.1
Time, 2019-01-01T21:59:58, Epoch: 2, Batch: 20, Training Loss: 0.20721958726644515, LR: 0.1
Time, 2019-01-01T21:59:59, Epoch: 2, Batch: 30, Training Loss: 0.2557941645383835, LR: 0.1
Time, 2019-01-01T21:59:59, Epoch: 2, Batch: 40, Training Loss: 0.22526803091168404, LR: 0.1
Time, 2019-01-01T22:00:00, Epoch: 2, Batch: 50, Training Loss: 0.18846608251333236, LR: 0.1
Time, 2019-01-01T22:00:01, Epoch: 2, Batch: 60, Training Loss: 0.19848618358373643, LR: 0.1
Time, 2019-01-01T22:00:01, Epoch: 2, Batch: 70, Training Loss: 0.15003578700125217, LR: 0.1
Time, 2019-01-01T22:00:02, Epoch: 2, Batch: 80, Training Loss: 0.18009512796998023, LR: 0.1
Time, 2019-01-01T22:00:03, Epoch: 2, Batch: 90, Training Loss: 0.2401939384639263, LR: 0.1
Time, 2019-01-01T22:00:04, Epoch: 2, Batch: 100, Training Loss: 0.14102549850940704, LR: 0.1
Time, 2019-01-01T22:00:04, Epoch: 2, Batch: 110, Training Loss: 0.17584616243839263, LR: 0.1
Time, 2019-01-01T22:00:05, Epoch: 2, Batch: 120, Training Loss: 0.2278255619108677, LR: 0.1
Time, 2019-01-01T22:00:06, Epoch: 2, Batch: 130, Training Loss: 0.18071722835302353, LR: 0.1
Time, 2019-01-01T22:00:07, Epoch: 2, Batch: 140, Training Loss: 0.17204542681574822, LR: 0.1
Time, 2019-01-01T22:00:07, Epoch: 2, Batch: 150, Training Loss: 0.18486712053418158, LR: 0.1
Time, 2019-01-01T22:00:08, Epoch: 2, Batch: 160, Training Loss: 0.13367655053734778, LR: 0.1
Time, 2019-01-01T22:00:09, Epoch: 2, Batch: 170, Training Loss: 0.1898192971944809, LR: 0.1
Time, 2019-01-01T22:00:09, Epoch: 2, Batch: 180, Training Loss: 0.18771983981132506, LR: 0.1
Time, 2019-01-01T22:00:10, Epoch: 2, Batch: 190, Training Loss: 0.1737990729510784, LR: 0.1
Time, 2019-01-01T22:00:11, Epoch: 2, Batch: 200, Training Loss: 0.17381170466542245, LR: 0.1
Time, 2019-01-01T22:00:12, Epoch: 2, Batch: 210, Training Loss: 0.1495511181652546, LR: 0.1
Time, 2019-01-01T22:00:12, Epoch: 2, Batch: 220, Training Loss: 0.16318263337016106, LR: 0.1
Time, 2019-01-01T22:00:13, Epoch: 2, Batch: 230, Training Loss: 0.23297141194343568, LR: 0.1
Time, 2019-01-01T22:00:14, Epoch: 2, Batch: 240, Training Loss: 0.15023077838122845, LR: 0.1
Time, 2019-01-01T22:00:15, Epoch: 2, Batch: 250, Training Loss: 0.16587975472211838, LR: 0.1
Time, 2019-01-01T22:00:16, Epoch: 2, Batch: 260, Training Loss: 0.19679228216409683, LR: 0.1
Time, 2019-01-01T22:00:16, Epoch: 2, Batch: 270, Training Loss: 0.1643973968923092, LR: 0.1
Time, 2019-01-01T22:00:17, Epoch: 2, Batch: 280, Training Loss: 0.17322640120983124, LR: 0.1
Time, 2019-01-01T22:00:18, Epoch: 2, Batch: 290, Training Loss: 0.206374604254961, LR: 0.1
Time, 2019-01-01T22:00:19, Epoch: 2, Batch: 300, Training Loss: 0.21811311244964598, LR: 0.1
Time, 2019-01-01T22:00:19, Epoch: 2, Batch: 310, Training Loss: 0.18732462897896768, LR: 0.1
Time, 2019-01-01T22:00:20, Epoch: 2, Batch: 320, Training Loss: 0.23879125192761422, LR: 0.1
Time, 2019-01-01T22:00:21, Epoch: 2, Batch: 330, Training Loss: 0.21322409212589263, LR: 0.1
Time, 2019-01-01T22:00:22, Epoch: 2, Batch: 340, Training Loss: 0.20049236714839935, LR: 0.1
Time, 2019-01-01T22:00:22, Epoch: 2, Batch: 350, Training Loss: 0.2490556500852108, LR: 0.1
Time, 2019-01-01T22:00:23, Epoch: 2, Batch: 360, Training Loss: 0.2703594364225864, LR: 0.1
Time, 2019-01-01T22:00:24, Epoch: 2, Batch: 370, Training Loss: 0.22185570672154425, LR: 0.1
Time, 2019-01-01T22:00:24, Epoch: 2, Batch: 380, Training Loss: 0.22849727123975755, LR: 0.1
Time, 2019-01-01T22:00:25, Epoch: 2, Batch: 390, Training Loss: 0.21299003735184668, LR: 0.1
Time, 2019-01-01T22:00:26, Epoch: 2, Batch: 400, Training Loss: 0.2090868055820465, LR: 0.1
Time, 2019-01-01T22:00:27, Epoch: 2, Batch: 410, Training Loss: 0.21302189752459527, LR: 0.1
Time, 2019-01-01T22:00:27, Epoch: 2, Batch: 420, Training Loss: 0.1805737093091011, LR: 0.1
Time, 2019-01-01T22:00:28, Epoch: 2, Batch: 430, Training Loss: 0.1909789875149727, LR: 0.1
Time, 2019-01-01T22:00:29, Epoch: 2, Batch: 440, Training Loss: 0.2310950428247452, LR: 0.1
Time, 2019-01-01T22:00:29, Epoch: 2, Batch: 450, Training Loss: 0.2231570228934288, LR: 0.1
Time, 2019-01-01T22:00:30, Epoch: 2, Batch: 460, Training Loss: 0.210718335211277, LR: 0.1
Time, 2019-01-01T22:00:31, Epoch: 2, Batch: 470, Training Loss: 0.16989900544285774, LR: 0.1
Time, 2019-01-01T22:00:31, Epoch: 2, Batch: 480, Training Loss: 0.2570171445608139, LR: 0.1
Time, 2019-01-01T22:00:32, Epoch: 2, Batch: 490, Training Loss: 0.22348102182149887, LR: 0.1
Time, 2019-01-01T22:00:33, Epoch: 2, Batch: 500, Training Loss: 0.208133065700531, LR: 0.1
Time, 2019-01-01T22:00:33, Epoch: 2, Batch: 510, Training Loss: 0.1234903208911419, LR: 0.1
Time, 2019-01-01T22:00:34, Epoch: 2, Batch: 520, Training Loss: 0.19844959303736687, LR: 0.1
Time, 2019-01-01T22:00:35, Epoch: 2, Batch: 530, Training Loss: 0.18733439445495606, LR: 0.1
Time, 2019-01-01T22:00:35, Epoch: 2, Batch: 540, Training Loss: 0.20226023048162461, LR: 0.1
Time, 2019-01-01T22:00:36, Epoch: 2, Batch: 550, Training Loss: 0.18894241005182266, LR: 0.1
Time, 2019-01-01T22:00:37, Epoch: 2, Batch: 560, Training Loss: 0.17628739550709724, LR: 0.1
Time, 2019-01-01T22:00:37, Epoch: 2, Batch: 570, Training Loss: 0.17916702032089232, LR: 0.1
Time, 2019-01-01T22:00:38, Epoch: 2, Batch: 580, Training Loss: 0.199722333997488, LR: 0.1
Time, 2019-01-01T22:00:39, Epoch: 2, Batch: 590, Training Loss: 0.1564658150076866, LR: 0.1
Time, 2019-01-01T22:00:39, Epoch: 2, Batch: 600, Training Loss: 0.19546756222844125, LR: 0.1
Time, 2019-01-01T22:00:40, Epoch: 2, Batch: 610, Training Loss: 0.2244991049170494, LR: 0.1
Time, 2019-01-01T22:00:41, Epoch: 2, Batch: 620, Training Loss: 0.2445369094610214, LR: 0.1
Time, 2019-01-01T22:00:41, Epoch: 2, Batch: 630, Training Loss: 0.13309801667928695, LR: 0.1
Time, 2019-01-01T22:00:42, Epoch: 2, Batch: 640, Training Loss: 0.20743028521537782, LR: 0.1
Time, 2019-01-01T22:00:43, Epoch: 2, Batch: 650, Training Loss: 0.16451500356197357, LR: 0.1
Time, 2019-01-01T22:00:43, Epoch: 2, Batch: 660, Training Loss: 0.2602944828569889, LR: 0.1
Time, 2019-01-01T22:00:44, Epoch: 2, Batch: 670, Training Loss: 0.2496782772243023, LR: 0.1
Time, 2019-01-01T22:00:44, Epoch: 2, Batch: 680, Training Loss: 0.21592001616954803, LR: 0.1
Time, 2019-01-01T22:00:45, Epoch: 2, Batch: 690, Training Loss: 0.20530989691615104, LR: 0.1
Time, 2019-01-01T22:00:46, Epoch: 2, Batch: 700, Training Loss: 0.19689808115363122, LR: 0.1
Time, 2019-01-01T22:00:46, Epoch: 2, Batch: 710, Training Loss: 0.22234799340367317, LR: 0.1
Time, 2019-01-01T22:00:47, Epoch: 2, Batch: 720, Training Loss: 0.22103694900870324, LR: 0.1
Time, 2019-01-01T22:00:48, Epoch: 2, Batch: 730, Training Loss: 0.15984933413565158, LR: 0.1
Time, 2019-01-01T22:00:48, Epoch: 2, Batch: 740, Training Loss: 0.16814401000738144, LR: 0.1
Time, 2019-01-01T22:00:49, Epoch: 2, Batch: 750, Training Loss: 0.2017465613782406, LR: 0.1
Time, 2019-01-01T22:00:50, Epoch: 2, Batch: 760, Training Loss: 0.1800020232796669, LR: 0.1
Time, 2019-01-01T22:00:50, Epoch: 2, Batch: 770, Training Loss: 0.1536768488585949, LR: 0.1
Time, 2019-01-01T22:00:51, Epoch: 2, Batch: 780, Training Loss: 0.17234923020005227, LR: 0.1
Time, 2019-01-01T22:00:52, Epoch: 2, Batch: 790, Training Loss: 0.18337368741631507, LR: 0.1
Time, 2019-01-01T22:00:52, Epoch: 2, Batch: 800, Training Loss: 0.21469815000891684, LR: 0.1
Time, 2019-01-01T22:00:53, Epoch: 2, Batch: 810, Training Loss: 0.26077345162630083, LR: 0.1
Time, 2019-01-01T22:00:54, Epoch: 2, Batch: 820, Training Loss: 0.22880590781569482, LR: 0.1
Time, 2019-01-01T22:00:54, Epoch: 2, Batch: 830, Training Loss: 0.24121859595179557, LR: 0.1
Time, 2019-01-01T22:00:55, Epoch: 2, Batch: 840, Training Loss: 0.19644835367798805, LR: 0.1
Time, 2019-01-01T22:00:56, Epoch: 2, Batch: 850, Training Loss: 0.16787911877036094, LR: 0.1
Time, 2019-01-01T22:00:56, Epoch: 2, Batch: 860, Training Loss: 0.19886003583669662, LR: 0.1
Time, 2019-01-01T22:00:57, Epoch: 2, Batch: 870, Training Loss: 0.1998286098241806, LR: 0.1
Time, 2019-01-01T22:00:58, Epoch: 2, Batch: 880, Training Loss: 0.24164209961891175, LR: 0.1
Time, 2019-01-01T22:00:58, Epoch: 2, Batch: 890, Training Loss: 0.25299516022205354, LR: 0.1
Time, 2019-01-01T22:00:59, Epoch: 2, Batch: 900, Training Loss: 0.2191816247999668, LR: 0.1
Time, 2019-01-01T22:01:00, Epoch: 2, Batch: 910, Training Loss: 0.31218637377023695, LR: 0.1
Time, 2019-01-01T22:01:00, Epoch: 2, Batch: 920, Training Loss: 0.20229070782661437, LR: 0.1
Time, 2019-01-01T22:01:01, Epoch: 2, Batch: 930, Training Loss: 0.20955198332667352, LR: 0.1
Epoch: 2, Validation Top 1 acc: 92.78463745117188
Epoch: 2, Validation Top 5 acc: 99.86067199707031
Epoch: 2, Validation Set Loss: 0.21907393634319305
Start training epoch 3
Time, 2019-01-01T22:01:07, Epoch: 3, Batch: 10, Training Loss: 0.15703434497117996, LR: 0.1
Time, 2019-01-01T22:01:07, Epoch: 3, Batch: 20, Training Loss: 0.25207128599286077, LR: 0.1
Time, 2019-01-01T22:01:08, Epoch: 3, Batch: 30, Training Loss: 0.24016135632991792, LR: 0.1
Time, 2019-01-01T22:01:09, Epoch: 3, Batch: 40, Training Loss: 0.2109738379716873, LR: 0.1
Time, 2019-01-01T22:01:09, Epoch: 3, Batch: 50, Training Loss: 0.2102523148059845, LR: 0.1
Time, 2019-01-01T22:01:10, Epoch: 3, Batch: 60, Training Loss: 0.1902471236884594, LR: 0.1
Time, 2019-01-01T22:01:11, Epoch: 3, Batch: 70, Training Loss: 0.19197502061724664, LR: 0.1
Time, 2019-01-01T22:01:11, Epoch: 3, Batch: 80, Training Loss: 0.24493211209774018, LR: 0.1
Time, 2019-01-01T22:01:12, Epoch: 3, Batch: 90, Training Loss: 0.16093452088534832, LR: 0.1
Time, 2019-01-01T22:01:13, Epoch: 3, Batch: 100, Training Loss: 0.1721729725599289, LR: 0.1
Time, 2019-01-01T22:01:14, Epoch: 3, Batch: 110, Training Loss: 0.15528652034699916, LR: 0.1
Time, 2019-01-01T22:01:14, Epoch: 3, Batch: 120, Training Loss: 0.16270090863108636, LR: 0.1
Time, 2019-01-01T22:01:15, Epoch: 3, Batch: 130, Training Loss: 0.19975570291280748, LR: 0.1
Time, 2019-01-01T22:01:16, Epoch: 3, Batch: 140, Training Loss: 0.2252451255917549, LR: 0.1
Time, 2019-01-01T22:01:16, Epoch: 3, Batch: 150, Training Loss: 0.18056938275694848, LR: 0.1
Time, 2019-01-01T22:01:17, Epoch: 3, Batch: 160, Training Loss: 0.1571621388196945, LR: 0.1
Time, 2019-01-01T22:01:18, Epoch: 3, Batch: 170, Training Loss: 0.1786437951028347, LR: 0.1
Time, 2019-01-01T22:01:19, Epoch: 3, Batch: 180, Training Loss: 0.19312333539128304, LR: 0.1
Time, 2019-01-01T22:01:19, Epoch: 3, Batch: 190, Training Loss: 0.14536824747920035, LR: 0.1
Time, 2019-01-01T22:01:20, Epoch: 3, Batch: 200, Training Loss: 0.2077119380235672, LR: 0.1
Time, 2019-01-01T22:01:21, Epoch: 3, Batch: 210, Training Loss: 0.14024023860692977, LR: 0.1
Time, 2019-01-01T22:01:22, Epoch: 3, Batch: 220, Training Loss: 0.2173130191862583, LR: 0.1
Time, 2019-01-01T22:01:22, Epoch: 3, Batch: 230, Training Loss: 0.1349896304309368, LR: 0.1
Time, 2019-01-01T22:01:23, Epoch: 3, Batch: 240, Training Loss: 0.2349092736840248, LR: 0.1
Time, 2019-01-01T22:01:24, Epoch: 3, Batch: 250, Training Loss: 0.17038228437304498, LR: 0.1
Time, 2019-01-01T22:01:25, Epoch: 3, Batch: 260, Training Loss: 0.1437399722635746, LR: 0.1
Time, 2019-01-01T22:01:26, Epoch: 3, Batch: 270, Training Loss: 0.1898874744772911, LR: 0.1
Time, 2019-01-01T22:01:27, Epoch: 3, Batch: 280, Training Loss: 0.19160927571356295, LR: 0.1
Time, 2019-01-01T22:01:28, Epoch: 3, Batch: 290, Training Loss: 0.15496519207954407, LR: 0.1
Time, 2019-01-01T22:01:29, Epoch: 3, Batch: 300, Training Loss: 0.1571657419204712, LR: 0.1
Time, 2019-01-01T22:01:30, Epoch: 3, Batch: 310, Training Loss: 0.12665989995002747, LR: 0.1
Time, 2019-01-01T22:01:32, Epoch: 3, Batch: 320, Training Loss: 0.1749471440911293, LR: 0.1
Time, 2019-01-01T22:01:34, Epoch: 3, Batch: 330, Training Loss: 0.19177149161696433, LR: 0.1
Time, 2019-01-01T22:01:35, Epoch: 3, Batch: 340, Training Loss: 0.25368115603923796, LR: 0.1
Time, 2019-01-01T22:01:36, Epoch: 3, Batch: 350, Training Loss: 0.17122727930545806, LR: 0.1
Time, 2019-01-01T22:01:36, Epoch: 3, Batch: 360, Training Loss: 0.16922232136130333, LR: 0.1
Time, 2019-01-01T22:01:37, Epoch: 3, Batch: 370, Training Loss: 0.16071999333798886, LR: 0.1
Time, 2019-01-01T22:01:38, Epoch: 3, Batch: 380, Training Loss: 0.15392080023884774, LR: 0.1
Time, 2019-01-01T22:01:39, Epoch: 3, Batch: 390, Training Loss: 0.13867554366588591, LR: 0.1
Time, 2019-01-01T22:01:39, Epoch: 3, Batch: 400, Training Loss: 0.15446023270487785, LR: 0.1
Time, 2019-01-01T22:01:40, Epoch: 3, Batch: 410, Training Loss: 0.14562880024313926, LR: 0.1
Time, 2019-01-01T22:01:41, Epoch: 3, Batch: 420, Training Loss: 0.12332015708088875, LR: 0.1
