----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1            [-1, 6, 28, 28]             156
              Tanh-2            [-1, 6, 28, 28]               0
         AvgPool2d-3            [-1, 6, 14, 14]               0
              Tanh-4            [-1, 6, 14, 14]               0
            Conv2d-5           [-1, 16, 10, 10]           2,416
              Tanh-6           [-1, 16, 10, 10]               0
         AvgPool2d-7             [-1, 16, 5, 5]               0
              Tanh-8             [-1, 16, 5, 5]               0
            Conv2d-9            [-1, 120, 1, 1]          48,120
             Tanh-10            [-1, 120, 1, 1]               0
           Linear-11                   [-1, 84]          10,164
             Tanh-12                   [-1, 84]               0
           Linear-13                   [-1, 10]             850
================================================================
Total params: 61,706
Trainable params: 61,706
Non-trainable params: 0
----------------------------------------------------------------
Input size (MB): 0.00
Forward/backward pass size (MB): 0.12
Params size (MB): 0.24
Estimated Total Size (MB): 0.36
----------------------------------------------------------------
Epoch: 0, Validation Top 1 acc: 10.718550682067871
Epoch: 0, Validation Top 5 acc: 55.11544418334961
Epoch: 0, Validation Set Loss: 2.2943458557128906
Start training epoch 1
Time, 2019-01-07T01:29:48, Epoch: 1, Batch: 10, Training Loss: 2.1330564260482787, LR: 0.001
Time, 2019-01-07T01:30:15, Epoch: 1, Batch: 230, Training Loss: 0.21935095340013505, LR: 0.001
Time, 2019-01-07T01:30:17, Epoch: 1, Batch: 240, Training Loss: 0.2034095674753189, LR: 0.001
Time, 2019-01-07T01:30:18, Epoch: 1, Batch: 250, Training Loss: 0.17292148768901824, LR: 0.001
Time, 2019-01-07T01:30:20, Epoch: 1, Batch: 260, Training Loss: 0.1689014256000519, LR: 0.001
Time, 2019-01-07T01:30:21, Epoch: 1, Batch: 270, Training Loss: 0.1680861733853817, LR: 0.001
Time, 2019-01-07T01:30:22, Epoch: 1, Batch: 280, Training Loss: 0.14467762485146524, LR: 0.001
Time, 2019-01-07T01:30:24, Epoch: 1, Batch: 290, Training Loss: 0.1675448551774025, LR: 0.001
Time, 2019-01-07T01:30:25, Epoch: 1, Batch: 300, Training Loss: 0.1470084995031357, LR: 0.001
Time, 2019-01-07T01:30:26, Epoch: 1, Batch: 310, Training Loss: 0.16541306339204312, LR: 0.001
Time, 2019-01-07T01:30:27, Epoch: 1, Batch: 320, Training Loss: 0.16745035499334335, LR: 0.001
Time, 2019-01-07T01:30:28, Epoch: 1, Batch: 330, Training Loss: 0.18714680448174476, LR: 0.001
Time, 2019-01-07T01:30:29, Epoch: 1, Batch: 340, Training Loss: 0.16918399557471275, LR: 0.001
Time, 2019-01-07T01:30:30, Epoch: 1, Batch: 350, Training Loss: 0.14098236709833145, LR: 0.001
Time, 2019-01-07T01:30:32, Epoch: 1, Batch: 360, Training Loss: 0.15406671911478043, LR: 0.001
Time, 2019-01-07T01:30:33, Epoch: 1, Batch: 370, Training Loss: 0.1399175100028515, LR: 0.001
Time, 2019-01-07T01:30:35, Epoch: 1, Batch: 380, Training Loss: 0.12438278421759605, LR: 0.001
Time, 2019-01-07T01:30:36, Epoch: 1, Batch: 390, Training Loss: 0.13452157750725746, LR: 0.001
Time, 2019-01-07T01:30:37, Epoch: 1, Batch: 400, Training Loss: 0.14830161184072493, LR: 0.001
Time, 2019-01-07T01:30:39, Epoch: 1, Batch: 410, Training Loss: 0.11412447579205036, LR: 0.001
Time, 2019-01-07T01:30:40, Epoch: 1, Batch: 420, Training Loss: 0.11606258675456047, LR: 0.001
Time, 2019-01-07T01:30:41, Epoch: 1, Batch: 430, Training Loss: 0.11575647667050362, LR: 0.001
Time, 2019-01-07T01:30:42, Epoch: 1, Batch: 440, Training Loss: 0.12054388895630837, LR: 0.001
Time, 2019-01-07T01:30:44, Epoch: 1, Batch: 450, Training Loss: 0.12351100333034992, LR: 0.001
Time, 2019-01-07T01:30:45, Epoch: 1, Batch: 460, Training Loss: 0.12992169037461282, LR: 0.001
Time, 2019-01-07T01:30:46, Epoch: 1, Batch: 470, Training Loss: 0.14060833379626275, LR: 0.001
Time, 2019-01-07T01:30:47, Epoch: 1, Batch: 480, Training Loss: 0.10633007250726223, LR: 0.001
Time, 2019-01-07T01:30:49, Epoch: 1, Batch: 490, Training Loss: 0.11787304803729057, LR: 0.001
Time, 2019-01-07T01:30:50, Epoch: 1, Batch: 500, Training Loss: 0.0866930328309536, LR: 0.001
Time, 2019-01-07T01:30:51, Epoch: 1, Batch: 510, Training Loss: 0.14029234275221825, LR: 0.001
Time, 2019-01-07T01:30:53, Epoch: 1, Batch: 520, Training Loss: 0.15067963302135468, LR: 0.001
Time, 2019-01-07T01:30:54, Epoch: 1, Batch: 530, Training Loss: 0.13586689233779908, LR: 0.001
Time, 2019-01-07T01:30:55, Epoch: 1, Batch: 540, Training Loss: 0.11521290987730026, LR: 0.001
Time, 2019-01-07T01:30:57, Epoch: 1, Batch: 550, Training Loss: 0.08340171948075295, LR: 0.001
Time, 2019-01-07T01:30:58, Epoch: 1, Batch: 560, Training Loss: 0.11367204524576664, LR: 0.001
Time, 2019-01-07T01:30:59, Epoch: 1, Batch: 570, Training Loss: 0.11105857044458389, LR: 0.001
Time, 2019-01-07T01:31:00, Epoch: 1, Batch: 580, Training Loss: 0.07617815211415291, LR: 0.001
Time, 2019-01-07T01:31:01, Epoch: 1, Batch: 590, Training Loss: 0.11591092459857463, LR: 0.001
Time, 2019-01-07T01:31:02, Epoch: 1, Batch: 600, Training Loss: 0.11440263465046882, LR: 0.001
Time, 2019-01-07T01:31:04, Epoch: 1, Batch: 610, Training Loss: 0.06997515931725502, LR: 0.001
Time, 2019-01-07T01:31:05, Epoch: 1, Batch: 620, Training Loss: 0.0942816086113453, LR: 0.001
Time, 2019-01-07T01:31:07, Epoch: 1, Batch: 630, Training Loss: 0.13007145524024963, LR: 0.001
Time, 2019-01-07T01:31:08, Epoch: 1, Batch: 640, Training Loss: 0.15819969847798349, LR: 0.001
Time, 2019-01-07T01:31:10, Epoch: 1, Batch: 650, Training Loss: 0.09419598653912545, LR: 0.001
Time, 2019-01-07T01:31:11, Epoch: 1, Batch: 660, Training Loss: 0.125142689794302, LR: 0.001
Time, 2019-01-07T01:31:13, Epoch: 1, Batch: 670, Training Loss: 0.10877405293285847, LR: 0.001
Time, 2019-01-07T01:31:14, Epoch: 1, Batch: 680, Training Loss: 0.07795679941773415, LR: 0.001
Time, 2019-01-07T01:31:16, Epoch: 1, Batch: 690, Training Loss: 0.11138135045766831, LR: 0.001
Time, 2019-01-07T01:31:17, Epoch: 1, Batch: 700, Training Loss: 0.07882338799536229, LR: 0.001
Time, 2019-01-07T01:31:19, Epoch: 1, Batch: 710, Training Loss: 0.0879601113498211, LR: 0.001
Time, 2019-01-07T01:31:20, Epoch: 1, Batch: 720, Training Loss: 0.09335624575614929, LR: 0.001
Time, 2019-01-07T01:31:21, Epoch: 1, Batch: 730, Training Loss: 0.06427465677261353, LR: 0.001
Time, 2019-01-07T01:31:23, Epoch: 1, Batch: 740, Training Loss: 0.08226473182439804, LR: 0.001
Time, 2019-01-07T01:31:24, Epoch: 1, Batch: 750, Training Loss: 0.08379165418446063, LR: 0.001
Time, 2019-01-07T01:31:26, Epoch: 1, Batch: 760, Training Loss: 0.11566778272390366, LR: 0.001
Time, 2019-01-07T01:31:27, Epoch: 1, Batch: 770, Training Loss: 0.06898775398731231, LR: 0.001
Time, 2019-01-07T01:31:29, Epoch: 1, Batch: 780, Training Loss: 0.09269575998187066, LR: 0.001
Time, 2019-01-07T01:31:30, Epoch: 1, Batch: 790, Training Loss: 0.08125635161995888, LR: 0.001
Time, 2019-01-07T01:31:32, Epoch: 1, Batch: 800, Training Loss: 0.076289352029562, LR: 0.001
Time, 2019-01-07T01:31:33, Epoch: 1, Batch: 810, Training Loss: 0.07619512639939785, LR: 0.001
Time, 2019-01-07T01:31:34, Epoch: 1, Batch: 820, Training Loss: 0.11469531580805778, LR: 0.001
Time, 2019-01-07T01:31:36, Epoch: 1, Batch: 830, Training Loss: 0.05501989722251892, LR: 0.001
Time, 2019-01-07T01:31:37, Epoch: 1, Batch: 840, Training Loss: 0.11295639313757419, LR: 0.001
Time, 2019-01-07T01:31:39, Epoch: 1, Batch: 850, Training Loss: 0.0992390587925911, LR: 0.001
Time, 2019-01-07T01:31:40, Epoch: 1, Batch: 860, Training Loss: 0.06709806546568871, LR: 0.001
Time, 2019-01-07T01:31:41, Epoch: 1, Batch: 870, Training Loss: 0.09647068977355958, LR: 0.001
Time, 2019-01-07T01:31:43, Epoch: 1, Batch: 880, Training Loss: 0.0994114838540554, LR: 0.001
Time, 2019-01-07T01:31:44, Epoch: 1, Batch: 890, Training Loss: 0.13221840113401412, LR: 0.001
Time, 2019-01-07T01:31:45, Epoch: 1, Batch: 900, Training Loss: 0.14363978728652, LR: 0.001
Time, 2019-01-07T01:31:46, Epoch: 1, Batch: 910, Training Loss: 0.11438620127737523, LR: 0.001
Time, 2019-01-07T01:31:48, Epoch: 1, Batch: 920, Training Loss: 0.07205015160143376, LR: 0.001
Time, 2019-01-07T01:31:49, Epoch: 1, Batch: 930, Training Loss: 0.09670360349118709, LR: 0.001
Epoch: 1, Validation Top 1 acc: 97.60150909423828
Epoch: 1, Validation Top 5 acc: 99.95024108886719
Epoch: 1, Validation Set Loss: 0.07985444366931915
Start training epoch 2
Time, 2019-01-07T01:31:56, Epoch: 2, Batch: 10, Training Loss: 0.05205878317356109, LR: 0.001
Time, 2019-01-07T01:31:57, Epoch: 2, Batch: 20, Training Loss: 0.06993498504161835, LR: 0.001
Time, 2019-01-07T01:31:59, Epoch: 2, Batch: 30, Training Loss: 0.0919552031904459, LR: 0.001
Time, 2019-01-07T01:32:00, Epoch: 2, Batch: 40, Training Loss: 0.09306403920054436, LR: 0.001
Time, 2019-01-07T01:32:01, Epoch: 2, Batch: 50, Training Loss: 0.10181202217936516, LR: 0.001
Time, 2019-01-07T01:32:03, Epoch: 2, Batch: 60, Training Loss: 0.0887346014380455, LR: 0.001
Time, 2019-01-07T01:32:04, Epoch: 2, Batch: 70, Training Loss: 0.0863435048609972, LR: 0.001
Time, 2019-01-07T01:32:05, Epoch: 2, Batch: 80, Training Loss: 0.07714024744927883, LR: 0.001
Time, 2019-01-07T01:32:07, Epoch: 2, Batch: 90, Training Loss: 0.06332738921046258, LR: 0.001
Time, 2019-01-07T01:32:08, Epoch: 2, Batch: 100, Training Loss: 0.06540968492627144, LR: 0.001
Time, 2019-01-07T01:32:09, Epoch: 2, Batch: 110, Training Loss: 0.08617509305477142, LR: 0.001
Time, 2019-01-07T01:32:10, Epoch: 2, Batch: 120, Training Loss: 0.05821733102202416, LR: 0.001
Time, 2019-01-07T01:32:12, Epoch: 2, Batch: 130, Training Loss: 0.07944176532328129, LR: 0.001
Time, 2019-01-07T01:32:13, Epoch: 2, Batch: 140, Training Loss: 0.06797978021204472, LR: 0.001
Time, 2019-01-07T01:32:15, Epoch: 2, Batch: 150, Training Loss: 0.057584499940276146, LR: 0.001
Time, 2019-01-07T01:32:16, Epoch: 2, Batch: 160, Training Loss: 0.09320751689374447, LR: 0.001
Time, 2019-01-07T01:32:17, Epoch: 2, Batch: 170, Training Loss: 0.0698550682514906, LR: 0.001
Time, 2019-01-07T01:32:18, Epoch: 2, Batch: 180, Training Loss: 0.07021092996001244, LR: 0.001
Time, 2019-01-07T01:32:20, Epoch: 2, Batch: 190, Training Loss: 0.11398296244442463, LR: 0.001
Time, 2019-01-07T01:32:21, Epoch: 2, Batch: 200, Training Loss: 0.11850223094224929, LR: 0.001
Time, 2019-01-07T01:32:23, Epoch: 2, Batch: 210, Training Loss: 0.08417964428663254, LR: 0.001
Time, 2019-01-07T01:32:24, Epoch: 2, Batch: 220, Training Loss: 0.11113092489540577, LR: 0.001
Time, 2019-01-07T01:32:25, Epoch: 2, Batch: 230, Training Loss: 0.0865546390414238, LR: 0.001
Time, 2019-01-07T01:32:26, Epoch: 2, Batch: 240, Training Loss: 0.06161295212805271, LR: 0.001
Time, 2019-01-07T01:32:28, Epoch: 2, Batch: 250, Training Loss: 0.08370052054524421, LR: 0.001
Time, 2019-01-07T01:32:29, Epoch: 2, Batch: 260, Training Loss: 0.0704419795423746, LR: 0.001
Time, 2019-01-07T01:32:31, Epoch: 2, Batch: 270, Training Loss: 0.07120465710759163, LR: 0.001
Time, 2019-01-07T01:32:32, Epoch: 2, Batch: 280, Training Loss: 0.08220590017735958, LR: 0.001
Time, 2019-01-07T01:32:33, Epoch: 2, Batch: 290, Training Loss: 0.052391945570707324, LR: 0.001
Time, 2019-01-07T01:32:35, Epoch: 2, Batch: 300, Training Loss: 0.059262415021657945, LR: 0.001
Time, 2019-01-07T01:32:36, Epoch: 2, Batch: 310, Training Loss: 0.09799587056040764, LR: 0.001
Time, 2019-01-07T01:32:37, Epoch: 2, Batch: 320, Training Loss: 0.07782242074608803, LR: 0.001
Time, 2019-01-07T01:32:38, Epoch: 2, Batch: 330, Training Loss: 0.07281119786202908, LR: 0.001
Time, 2019-01-07T01:32:40, Epoch: 2, Batch: 340, Training Loss: 0.08080573603510857, LR: 0.001
Time, 2019-01-07T01:32:41, Epoch: 2, Batch: 350, Training Loss: 0.08791057541966438, LR: 0.001
Time, 2019-01-07T01:32:42, Epoch: 2, Batch: 360, Training Loss: 0.08627500385046005, LR: 0.001
Time, 2019-01-07T01:32:44, Epoch: 2, Batch: 370, Training Loss: 0.04533844217658043, LR: 0.001
Time, 2019-01-07T01:32:45, Epoch: 2, Batch: 380, Training Loss: 0.05461052991449833, LR: 0.001
Time, 2019-01-07T01:32:46, Epoch: 2, Batch: 390, Training Loss: 0.06952544450759887, LR: 0.001
Time, 2019-01-07T01:32:48, Epoch: 2, Batch: 400, Training Loss: 0.07245870754122734, LR: 0.001
Time, 2019-01-07T01:32:49, Epoch: 2, Batch: 410, Training Loss: 0.07092640325427055, LR: 0.001
Time, 2019-01-07T01:32:50, Epoch: 2, Batch: 420, Training Loss: 0.11941531673073769, LR: 0.001
Time, 2019-01-07T01:32:51, Epoch: 2, Batch: 430, Training Loss: 0.07947047539055348, LR: 0.001
Time, 2019-01-07T01:32:53, Epoch: 2, Batch: 440, Training Loss: 0.07215692698955536, LR: 0.001
Time, 2019-01-07T01:32:54, Epoch: 2, Batch: 450, Training Loss: 0.11091189160943031, LR: 0.001
Time, 2019-01-07T01:32:56, Epoch: 2, Batch: 460, Training Loss: 0.046546507999300955, LR: 0.001
Time, 2019-01-07T01:32:57, Epoch: 2, Batch: 470, Training Loss: 0.05670273751020431, LR: 0.001
Time, 2019-01-07T01:32:58, Epoch: 2, Batch: 480, Training Loss: 0.08473964929580688, LR: 0.001
Time, 2019-01-07T01:33:00, Epoch: 2, Batch: 490, Training Loss: 0.05731913968920708, LR: 0.001
Time, 2019-01-07T01:33:01, Epoch: 2, Batch: 500, Training Loss: 0.054112395644187926, LR: 0.001
Time, 2019-01-07T01:33:02, Epoch: 2, Batch: 510, Training Loss: 0.06395387053489685, LR: 0.001
Time, 2019-01-07T01:33:03, Epoch: 2, Batch: 520, Training Loss: 0.06154689155519009, LR: 0.001
Time, 2019-01-07T01:33:05, Epoch: 2, Batch: 530, Training Loss: 0.06766395941376686, LR: 0.001
Time, 2019-01-07T01:33:06, Epoch: 2, Batch: 540, Training Loss: 0.049460627138614655, LR: 0.001
Time, 2019-01-07T01:33:07, Epoch: 2, Batch: 550, Training Loss: 0.07069406732916832, LR: 0.001
Time, 2019-01-07T01:33:09, Epoch: 2, Batch: 560, Training Loss: 0.06884745322167873, LR: 0.001
Time, 2019-01-07T01:33:10, Epoch: 2, Batch: 570, Training Loss: 0.06784346923232079, LR: 0.001
Time, 2019-01-07T01:33:11, Epoch: 2, Batch: 580, Training Loss: 0.09249146431684493, LR: 0.001
Time, 2019-01-07T01:33:13, Epoch: 2, Batch: 590, Training Loss: 0.09510979950428008, LR: 0.001
Time, 2019-01-07T01:33:14, Epoch: 2, Batch: 600, Training Loss: 0.062419714778661727, LR: 0.001
Time, 2019-01-07T01:33:15, Epoch: 2, Batch: 610, Training Loss: 0.04766579754650593, LR: 0.001
Time, 2019-01-07T01:33:17, Epoch: 2, Batch: 620, Training Loss: 0.05968342199921608, LR: 0.001
Time, 2019-01-07T01:33:18, Epoch: 2, Batch: 630, Training Loss: 0.06912343800067902, LR: 0.001
Time, 2019-01-07T01:33:20, Epoch: 2, Batch: 640, Training Loss: 0.08685155510902405, LR: 0.001
Time, 2019-01-07T01:33:21, Epoch: 2, Batch: 650, Training Loss: 0.07907310724258423, LR: 0.001
Time, 2019-01-07T01:33:22, Epoch: 2, Batch: 660, Training Loss: 0.04267159104347229, LR: 0.001
Time, 2019-01-07T01:33:24, Epoch: 2, Batch: 670, Training Loss: 0.04988042525947094, LR: 0.001
Time, 2019-01-07T01:33:25, Epoch: 2, Batch: 680, Training Loss: 0.08440381512045861, LR: 0.001
Time, 2019-01-07T01:33:27, Epoch: 2, Batch: 690, Training Loss: 0.0508247971534729, LR: 0.001
Time, 2019-01-07T01:33:28, Epoch: 2, Batch: 700, Training Loss: 0.04678445234894753, LR: 0.001
Time, 2019-01-07T01:33:30, Epoch: 2, Batch: 710, Training Loss: 0.07856674045324326, LR: 0.001
Time, 2019-01-07T01:33:32, Epoch: 2, Batch: 720, Training Loss: 0.07027129158377647, LR: 0.001
Time, 2019-01-07T01:33:33, Epoch: 2, Batch: 730, Training Loss: 0.06290644258260727, LR: 0.001
Time, 2019-01-07T01:33:34, Epoch: 2, Batch: 740, Training Loss: 0.04770185239613056, LR: 0.001
Time, 2019-01-07T01:33:36, Epoch: 2, Batch: 750, Training Loss: 0.06474848054349422, LR: 0.001
Time, 2019-01-07T01:33:38, Epoch: 2, Batch: 760, Training Loss: 0.061939452216029166, LR: 0.001
Time, 2019-01-07T01:33:39, Epoch: 2, Batch: 770, Training Loss: 0.042448690533638, LR: 0.001
Time, 2019-01-07T01:33:40, Epoch: 2, Batch: 780, Training Loss: 0.07027954943478107, LR: 0.001
Time, 2019-01-07T01:33:41, Epoch: 2, Batch: 790, Training Loss: 0.10920759439468383, LR: 0.001
Time, 2019-01-07T01:33:43, Epoch: 2, Batch: 800, Training Loss: 0.08020025715231896, LR: 0.001
Time, 2019-01-07T01:33:44, Epoch: 2, Batch: 810, Training Loss: 0.060221309587359426, LR: 0.001
Time, 2019-01-07T01:33:45, Epoch: 2, Batch: 820, Training Loss: 0.0653492521494627, LR: 0.001
Time, 2019-01-07T01:33:47, Epoch: 2, Batch: 830, Training Loss: 0.05196639522910118, LR: 0.001
Time, 2019-01-07T01:33:48, Epoch: 2, Batch: 840, Training Loss: 0.07858693823218346, LR: 0.001
Time, 2019-01-07T01:33:49, Epoch: 2, Batch: 850, Training Loss: 0.039432968199253085, LR: 0.001
Time, 2019-01-07T01:33:50, Epoch: 2, Batch: 860, Training Loss: 0.036929060518741605, LR: 0.001
Time, 2019-01-07T01:33:52, Epoch: 2, Batch: 870, Training Loss: 0.0757547102868557, LR: 0.001
Time, 2019-01-07T01:33:53, Epoch: 2, Batch: 880, Training Loss: 0.06452714502811432, LR: 0.001
Time, 2019-01-07T01:33:54, Epoch: 2, Batch: 890, Training Loss: 0.05879363603889942, LR: 0.001
Time, 2019-01-07T01:33:55, Epoch: 2, Batch: 900, Training Loss: 0.07959491088986397, LR: 0.001
Time, 2019-01-07T01:33:57, Epoch: 2, Batch: 910, Training Loss: 0.07300023473799229, LR: 0.001
Time, 2019-01-07T01:33:58, Epoch: 2, Batch: 920, Training Loss: 0.07854583114385605, LR: 0.001
Time, 2019-01-07T01:34:00, Epoch: 2, Batch: 930, Training Loss: 0.08973031491041183, LR: 0.001
Epoch: 2, Validation Top 1 acc: 97.5119400024414
Epoch: 2, Validation Top 5 acc: 99.97014617919922
Epoch: 2, Validation Set Loss: 0.0742325410246849
Start training epoch 3
Time, 2019-01-07T01:34:07, Epoch: 3, Batch: 10, Training Loss: 0.04868466556072235, LR: 0.001
Time, 2019-01-07T01:34:09, Epoch: 3, Batch: 20, Training Loss: 0.060641147941350934, LR: 0.001
Time, 2019-01-07T01:34:10, Epoch: 3, Batch: 30, Training Loss: 0.08110039643943309, LR: 0.001
Time, 2019-01-07T01:34:11, Epoch: 3, Batch: 40, Training Loss: 0.06033925786614418, LR: 0.001
Time, 2019-01-07T01:34:13, Epoch: 3, Batch: 50, Training Loss: 0.04625260345637798, LR: 0.001
Time, 2019-01-07T01:34:14, Epoch: 3, Batch: 60, Training Loss: 0.07077772654592991, LR: 0.001
Time, 2019-01-07T01:34:15, Epoch: 3, Batch: 70, Training Loss: 0.04609301686286926, LR: 0.001
Time, 2019-01-07T01:34:16, Epoch: 3, Batch: 80, Training Loss: 0.05453018993139267, LR: 0.001
Time, 2019-01-07T01:34:18, Epoch: 3, Batch: 90, Training Loss: 0.07267324887216091, LR: 0.001
Time, 2019-01-07T01:34:20, Epoch: 3, Batch: 100, Training Loss: 0.06703870296478272, LR: 0.001
Time, 2019-01-07T01:34:21, Epoch: 3, Batch: 110, Training Loss: 0.05989702939987183, LR: 0.001
Time, 2019-01-07T01:34:22, Epoch: 3, Batch: 120, Training Loss: 0.06819926425814629, LR: 0.001
Time, 2019-01-07T01:34:23, Epoch: 3, Batch: 130, Training Loss: 0.05873174481093883, LR: 0.001
Time, 2019-01-07T01:34:25, Epoch: 3, Batch: 140, Training Loss: 0.09744443148374557, LR: 0.001
Time, 2019-01-07T01:34:26, Epoch: 3, Batch: 150, Training Loss: 0.06781560070812702, LR: 0.001
Time, 2019-01-07T01:34:28, Epoch: 3, Batch: 160, Training Loss: 0.05869835987687111, LR: 0.001
Time, 2019-01-07T01:34:29, Epoch: 3, Batch: 170, Training Loss: 0.06297318786382675, LR: 0.001
Time, 2019-01-07T01:34:31, Epoch: 3, Batch: 180, Training Loss: 0.04259612783789635, LR: 0.001
Time, 2019-01-07T01:34:32, Epoch: 3, Batch: 190, Training Loss: 0.07239556834101676, LR: 0.001
Time, 2019-01-07T01:34:33, Epoch: 3, Batch: 200, Training Loss: 0.049791159480810164, LR: 0.001
Time, 2019-01-07T01:34:35, Epoch: 3, Batch: 210, Training Loss: 0.04769967719912529, LR: 0.001
Time, 2019-01-07T01:34:36, Epoch: 3, Batch: 220, Training Loss: 0.05729357190430164, LR: 0.001
Time, 2019-01-07T01:34:37, Epoch: 3, Batch: 230, Training Loss: 0.06523993462324143, LR: 0.001
Time, 2019-01-07T01:34:38, Epoch: 3, Batch: 240, Training Loss: 0.09565386027097703, LR: 0.001
Time, 2019-01-07T01:34:39, Epoch: 3, Batch: 250, Training Loss: 0.053816686198115346, LR: 0.001
Time, 2019-01-07T01:34:40, Epoch: 3, Batch: 260, Training Loss: 0.048809072375297545, LR: 0.001
Time, 2019-01-07T01:34:42, Epoch: 3, Batch: 270, Training Loss: 0.04368058741092682, LR: 0.001
Time, 2019-01-07T01:34:43, Epoch: 3, Batch: 280, Training Loss: 0.058499318361282346, LR: 0.001
Time, 2019-01-07T01:34:44, Epoch: 3, Batch: 290, Training Loss: 0.0482029989361763, LR: 0.001
Time, 2019-01-07T01:34:45, Epoch: 3, Batch: 300, Training Loss: 0.052846790105104444, LR: 0.001
Time, 2019-01-07T01:34:47, Epoch: 3, Batch: 310, Training Loss: 0.05248216800391674, LR: 0.001
Time, 2019-01-07T01:34:48, Epoch: 3, Batch: 320, Training Loss: 0.07522489950060844, LR: 0.001
Time, 2019-01-07T01:34:49, Epoch: 3, Batch: 330, Training Loss: 0.046040669083595276, LR: 0.001
Time, 2019-01-07T01:34:50, Epoch: 3, Batch: 340, Training Loss: 0.052081213891506196, LR: 0.001
Time, 2019-01-07T01:34:51, Epoch: 3, Batch: 350, Training Loss: 0.030736271664500235, LR: 0.001
Time, 2019-01-07T01:34:52, Epoch: 3, Batch: 360, Training Loss: 0.059030992537736894, LR: 0.001
Time, 2019-01-07T01:34:53, Epoch: 3, Batch: 370, Training Loss: 0.046355141699314116, LR: 0.001
Time, 2019-01-07T01:34:55, Epoch: 3, Batch: 380, Training Loss: 0.0650533739477396, LR: 0.001
Time, 2019-01-07T01:34:56, Epoch: 3, Batch: 390, Training Loss: 0.033685334399342536, LR: 0.001
